Dataset 2,1110,0.97143,0.97500,0.97321,0.97500,0.98929,0.97500,0.95455,1.00000,0.97674,0.95455,1.00000,0.97674,0.96875,0.98413,0.97638,[[108   6   0 126]],[[108   6   0 126]],[[110   4   2 124]] 
Dataset 2,1170,0.96607,0.94167,1.00000,0.95417,0.97679,0.95000,0.93750,0.95238,0.94488,0.93233,0.98413,0.95753,0.92537,0.98413,0.95385,[[106   8   6 120]],[[105   9   2 124]],[[104  10   2 124]] 
Dataset 2,1230,0.96607,0.97500,0.97857,0.95833,0.97321,0.96250,0.96552,0.98246,0.97391,0.93333,0.98246,0.95726,0.93388,0.99123,0.96170,[[122   4   2 112]],[[118   8   2 112]],[[118   8   1 113]] 
Dataset 2,1290,1.00000,0.95833,0.96964,0.96667,0.98393,0.97500,0.95238,0.96774,0.96000,0.94615,0.99194,0.96850,0.96825,0.98387,0.97600,[[110   6   4 120]],[[109   7   1 123]],[[112   4   2 122]] 
Dataset 2,1350,0.97500,0.95833,1.00000,0.96250,0.96607,0.96667,0.96094,0.96094,0.96094,0.96850,0.96094,0.96471,0.94776,0.99219,0.96947,[[107   5   5 123]],[[108   4   5 123]],[[105   7   1 127]] 
Dataset 2,1410,0.97500,0.96250,0.98393,0.96667,0.97679,0.97083,0.95349,0.97619,0.96471,0.96094,0.97619,0.96850,0.96850,0.97619,0.97233,[[108   6   3 123]],[[109   5   3 123]],[[110   4   3 123]] 
Dataset 2,1470,0.96786,0.97083,0.97321,0.97917,0.98571,0.97500,0.96875,0.97638,0.97255,0.96923,0.99213,0.98054,0.96899,0.98425,0.97656,[[109   4   3 124]],[[109   4   1 126]],[[109   4   2 125]] 
Dataset 2,1530,0.96607,0.95833,0.97321,0.96250,0.97857,0.96667,0.93939,0.98413,0.96124,0.95349,0.97619,0.96471,0.94030,1.00000,0.96923,[[106   8   2 124]],[[108   6   3 123]],[[106   8   0 126]] 
Dataset 2,1590,0.97857,0.96250,0.99643,0.95833,0.98571,0.97083,0.96875,0.96124,0.96498,0.97600,0.94574,0.96063,0.98413,0.96124,0.97255,[[107   4   5 124]],[[108   3   7 122]],[[109   2   5 124]] 
Dataset 2,1650,0.96964,0.96667,0.97143,0.96667,0.95714,0.98333,0.98374,0.95276,0.96800,0.97600,0.96063,0.96825,1.00000,0.96850,0.98400,[[111   2   6 121]],[[110   3   5 122]],[[113   0   4 123]] 
Dataset 2,1710,0.84464,0.82500,0.84286,0.82917,0.83571,0.76250,0.83846,0.83846,0.83846,0.83969,0.84615,0.84291,0.78295,0.77692,0.77992,[[ 89  21  21 109]],[[ 89  21  20 110]],[[ 82  28  29 101]] 
Dataset 2,1770,0.78571,0.78750,0.87857,0.76667,0.75893,0.74583,0.78947,0.82031,0.80460,0.76087,0.82031,0.78947,0.82524,0.66406,0.73593,[[ 84  28  23 105]],[[ 79  33  23 105]],[[94 18 43 85]] 
Dataset 2,1830,0.85357,0.82917,0.80357,0.77917,0.83571,0.82500,0.88136,0.79389,0.83534,0.80000,0.79389,0.79693,0.88034,0.78626,0.83065,[[ 95  14  27 104]],[[ 83  26  27 104]],[[ 95  14  28 103]] 
Dataset 2,1890,0.78750,0.67500,0.75714,0.69583,0.84643,0.64583,0.72131,0.66667,0.69291,0.72180,0.72727,0.72453,0.69748,0.62879,0.66135,[[74 34 44 88]],[[71 37 36 96]],[[72 36 49 83]] 
Dataset 2,1950,0.76250,0.71667,0.76250,0.70417,0.69107,0.72917,0.74026,0.80282,0.77027,0.72611,0.80282,0.76254,0.77698,0.76056,0.76868,[[ 58  40  28 114]],[[ 55  43  28 114]],[[ 67  31  34 108]] 
Dataset 2,2010,0.70536,0.64167,0.63214,0.62917,0.73571,0.65000,0.65550,0.90728,0.76111,0.62917,1.00000,0.77238,0.72789,0.70861,0.71812,[[ 17  72  14 137]],[[  0  89   0 151]],[[ 49  40  44 107]] 
